"","added_at","is_local","primary_color","added_by.href","added_by.id","added_by.type","added_by.uri","added_by.external_urls.spotify","track.disc_number","track.duration_ms","track.episode","track.explicit","track.href","track.id","track.is_local","track.name","track.popularity","track.preview_url","track.track","track.track_number","track.type","track.uri","track.album.album_type","track.album.href","track.album.id","track.album.name","track.album.release_date","track.album.release_date_precision","track.album.total_tracks","track.album.type","track.album.uri","track.album.external_urls.spotify","track.external_ids.isrc","track.external_urls.spotify","video_thumbnail.url","playlist"
"1","2021-10-04T20:25:51Z",FALSE,NA,"https://api.spotify.com/v1/users/alexanderabbas","alexanderabbas","user","spotify:user:alexanderabbas","https://open.spotify.com/user/alexanderabbas",1,196053,FALSE,FALSE,"https://api.spotify.com/v1/tracks/4T1zKdbemkd2WQVnyfGPSp","4T1zKdbemkd2WQVnyfGPSp",FALSE,"You're My Flame",23,"https://p.scdn.co/mp3-preview/55f701ba763a97bcf734cdbc5338039ccd7944cb?cid=1e3e367c14764614b74fd97888444a27",TRUE,5,"track","spotify:track:4T1zKdbemkd2WQVnyfGPSp","album","https://api.spotify.com/v1/albums/0dHuMc9pgtAVWBw9lx4I6M","0dHuMc9pgtAVWBw9lx4I6M","The Garden (Special Edition)","2020-04-03","day",23,"album","spotify:album:0dHuMc9pgtAVWBw9lx4I6M","https://open.spotify.com/album/0dHuMc9pgtAVWBw9lx4I6M","GBAHS0600016","https://open.spotify.com/track/4T1zKdbemkd2WQVnyfGPSp",NA,"My Playlist #127"
"2","2021-10-05T16:32:43Z",FALSE,NA,"https://api.spotify.com/v1/users/alexanderabbas","alexanderabbas","user","spotify:user:alexanderabbas","https://open.spotify.com/user/alexanderabbas",1,201960,FALSE,FALSE,"https://api.spotify.com/v1/tracks/4roBcHq6JZq6FBfbf0k6uF","4roBcHq6JZq6FBfbf0k6uF",FALSE,"Get Closer",46,"https://p.scdn.co/mp3-preview/8d33e1660b42284f7e5bd07a6fa33b0a34b091f9?cid=1e3e367c14764614b74fd97888444a27",TRUE,1,"track","spotify:track:4roBcHq6JZq6FBfbf0k6uF","single","https://api.spotify.com/v1/albums/1SKAfddsLQC9iKrYq1dAOm","1SKAfddsLQC9iKrYq1dAOm","Get Closer","2021-05-21","day",1,"album","spotify:album:1SKAfddsLQC9iKrYq1dAOm","https://open.spotify.com/album/1SKAfddsLQC9iKrYq1dAOm","USA2P2100935","https://open.spotify.com/track/4roBcHq6JZq6FBfbf0k6uF",NA,"My Playlist #127"
"3","2021-10-05T16:56:42Z",FALSE,NA,"https://api.spotify.com/v1/users/alexanderabbas","alexanderabbas","user","spotify:user:alexanderabbas","https://open.spotify.com/user/alexanderabbas",2,275306,FALSE,FALSE,"https://api.spotify.com/v1/tracks/4iaGeV4WFvP2ynbqCIyTpS","4iaGeV4WFvP2ynbqCIyTpS",FALSE,"Mykonos",0,NA,TRUE,4,"track","spotify:track:4iaGeV4WFvP2ynbqCIyTpS","album","https://api.spotify.com/v1/albums/62miIQWlOO88YmupzmUNGJ","62miIQWlOO88YmupzmUNGJ","First Collection 2006-2009","2018-11-09","day",30,"album","spotify:album:62miIQWlOO88YmupzmUNGJ","https://open.spotify.com/album/62miIQWlOO88YmupzmUNGJ","USSUB0878104","https://open.spotify.com/track/4iaGeV4WFvP2ynbqCIyTpS",NA,"My Playlist #127"
"4","2021-10-08T00:09:51Z",FALSE,NA,"https://api.spotify.com/v1/users/alexanderabbas","alexanderabbas","user","spotify:user:alexanderabbas","https://open.spotify.com/user/alexanderabbas",1,277506,FALSE,FALSE,"https://api.spotify.com/v1/tracks/5RRNZFyOi17nTh2bPEKPtp","5RRNZFyOi17nTh2bPEKPtp",FALSE,"Dog Years",58,NA,TRUE,4,"track","spotify:track:5RRNZFyOi17nTh2bPEKPtp","single","https://api.spotify.com/v1/albums/16wZsyXQ463IYlrXyJnRfY","16wZsyXQ463IYlrXyJnRfY","Now That The Light Is Fading","2017-02-16","day",5,"album","spotify:album:16wZsyXQ463IYlrXyJnRfY","https://open.spotify.com/album/16wZsyXQ463IYlrXyJnRfY","USUG11601141","https://open.spotify.com/track/5RRNZFyOi17nTh2bPEKPtp",NA,"My Playlist #127"
"5","2021-09-18T17:26:59Z",FALSE,NA,"https://api.spotify.com/v1/users/alexanderabbas","alexanderabbas","user","spotify:user:alexanderabbas","https://open.spotify.com/user/alexanderabbas",1,133706,FALSE,TRUE,"https://api.spotify.com/v1/tracks/1uMHCAyGmHqyygoNRuo7MV","1uMHCAyGmHqyygoNRuo7MV",FALSE,"edamame (feat. Rich Brian)",87,"https://p.scdn.co/mp3-preview/8442199b8dbd51ad2767a6cd73e1db73aa7362c3?cid=1e3e367c14764614b74fd97888444a27",TRUE,1,"track","spotify:track:1uMHCAyGmHqyygoNRuo7MV","single","https://api.spotify.com/v1/albums/1YrACh9xDRGpjrkdWz4MfP","1YrACh9xDRGpjrkdWz4MfP","edamame (feat. Rich Brian)","2021-07-24","day",1,"album","spotify:album:1YrACh9xDRGpjrkdWz4MfP","https://open.spotify.com/album/1YrACh9xDRGpjrkdWz4MfP","QMUY42100151","https://open.spotify.com/track/1uMHCAyGmHqyygoNRuo7MV",NA,"Hekkin Chonkasaurus"
"6","2021-09-19T15:50:11Z",FALSE,NA,"https://api.spotify.com/v1/users/alexanderabbas","alexanderabbas","user","spotify:user:alexanderabbas","https://open.spotify.com/user/alexanderabbas",1,295360,FALSE,FALSE,"https://api.spotify.com/v1/tracks/3BBVKzYSV7iuWutG3saanI","3BBVKzYSV7iuWutG3saanI",FALSE,"The Whole World (feat. Killer Mike)",0,NA,TRUE,6,"track","spotify:track:3BBVKzYSV7iuWutG3saanI","compilation","https://api.spotify.com/v1/albums/3zl0RrxQ12lge8qcm6PbE6","3zl0RrxQ12lge8qcm6PbE6","Big Boi & Dre Present...OutKast","2001-10-04","day",16,"album","spotify:album:3zl0RrxQ12lge8qcm6PbE6","https://open.spotify.com/album/3zl0RrxQ12lge8qcm6PbE6","USAR10100791","https://open.spotify.com/track/3BBVKzYSV7iuWutG3saanI",NA,"Hekkin Chonkasaurus"
"7","2021-09-19T16:49:05Z",FALSE,NA,"https://api.spotify.com/v1/users/alexanderabbas","alexanderabbas","user","spotify:user:alexanderabbas","https://open.spotify.com/user/alexanderabbas",1,242600,FALSE,TRUE,"https://api.spotify.com/v1/tracks/2QBlIsDMYoHcANWylV74Oj","2QBlIsDMYoHcANWylV74Oj",FALSE,"A Day At The Races",53,NA,TRUE,6,"track","spotify:track:2QBlIsDMYoHcANWylV74Oj","album","https://api.spotify.com/v1/albums/2w9KjhjN2oMGhEvE15HK5T","2w9KjhjN2oMGhEvE15HK5T","Power In Numbers","2002-01-01","day",17,"album","spotify:album:2w9KjhjN2oMGhEvE15HK5T","https://open.spotify.com/album/2w9KjhjN2oMGhEvE15HK5T","USIR10211370","https://open.spotify.com/track/2QBlIsDMYoHcANWylV74Oj",NA,"Hekkin Chonkasaurus"
"8","2021-09-19T15:55:26Z",FALSE,NA,"https://api.spotify.com/v1/users/alexanderabbas","alexanderabbas","user","spotify:user:alexanderabbas","https://open.spotify.com/user/alexanderabbas",1,225400,FALSE,TRUE,"https://api.spotify.com/v1/tracks/5eV0XIpuWFS8H7OYDDxA4E","5eV0XIpuWFS8H7OYDDxA4E",FALSE,"If You Must",45,"https://p.scdn.co/mp3-preview/8b60056e2ed61cdf3511b7bd2457e6f7af807f1d?cid=1e3e367c14764614b74fd97888444a27",TRUE,2,"track","spotify:track:5eV0XIpuWFS8H7OYDDxA4E","album","https://api.spotify.com/v1/albums/6DHCRrWGl9f57G4JBu4AVv","6DHCRrWGl9f57G4JBu4AVv","Both Sides Of The Brain","2000-01-01","day",17,"album","spotify:album:6DHCRrWGl9f57G4JBu4AVv","https://open.spotify.com/album/6DHCRrWGl9f57G4JBu4AVv","US28M0410206","https://open.spotify.com/track/5eV0XIpuWFS8H7OYDDxA4E",NA,"Hekkin Chonkasaurus"
"9","2021-09-19T16:49:21Z",FALSE,NA,"https://api.spotify.com/v1/users/alexanderabbas","alexanderabbas","user","spotify:user:alexanderabbas","https://open.spotify.com/user/alexanderabbas",1,227360,FALSE,FALSE,"https://api.spotify.com/v1/tracks/0goVj3eJV1oD5yqXzkjqLA","0goVj3eJV1oD5yqXzkjqLA",FALSE,"Bring Tha Noize",51,NA,TRUE,14,"track","spotify:track:0goVj3eJV1oD5yqXzkjqLA","album","https://api.spotify.com/v1/albums/2UqKqZofb9pdapHk4HzRUo","2UqKqZofb9pdapHk4HzRUo","Apocalypse 91… The Enemy Strikes Black","1991-10-01","day",14,"album","spotify:album:2UqKqZofb9pdapHk4HzRUo","https://open.spotify.com/album/2UqKqZofb9pdapHk4HzRUo","USWWW0136651","https://open.spotify.com/track/0goVj3eJV1oD5yqXzkjqLA",NA,"Hekkin Chonkasaurus"
"10","2021-09-19T17:02:56Z",FALSE,NA,"https://api.spotify.com/v1/users/alexanderabbas","alexanderabbas","user","spotify:user:alexanderabbas","https://open.spotify.com/user/alexanderabbas",1,279506,FALSE,FALSE,"https://api.spotify.com/v1/tracks/6qspW4YKycviDFjHBOaqUY","6qspW4YKycviDFjHBOaqUY",FALSE,"Waterfalls",72,"https://p.scdn.co/mp3-preview/153fef447340797b7be5ee02d72124d532fe1209?cid=1e3e367c14764614b74fd97888444a27",TRUE,8,"track","spotify:track:6qspW4YKycviDFjHBOaqUY","album","https://api.spotify.com/v1/albums/5eg56dCpFn32neJak2vk0f","5eg56dCpFn32neJak2vk0f","Crazysexycool","1994-11-15","day",16,"album","spotify:album:5eg56dCpFn32neJak2vk0f","https://open.spotify.com/album/5eg56dCpFn32neJak2vk0f","USLF29400133","https://open.spotify.com/track/6qspW4YKycviDFjHBOaqUY",NA,"Hekkin Chonkasaurus"
"11","2021-09-19T17:03:10Z",FALSE,NA,"https://api.spotify.com/v1/users/alexanderabbas","alexanderabbas","user","spotify:user:alexanderabbas","https://open.spotify.com/user/alexanderabbas",1,303493,FALSE,FALSE,"https://api.spotify.com/v1/tracks/4G3dZN9o3o2X4VKwt4CLts","4G3dZN9o3o2X4VKwt4CLts",FALSE,"Passin' Me By",68,NA,TRUE,12,"track","spotify:track:4G3dZN9o3o2X4VKwt4CLts","album","https://api.spotify.com/v1/albums/48kU5gP41TqZEw32Cwhsna","48kU5gP41TqZEw32Cwhsna","Bizarre Ride II The Pharcyde","1992-11-24","day",16,"album","spotify:album:48kU5gP41TqZEw32Cwhsna","https://open.spotify.com/album/48kU5gP41TqZEw32Cwhsna","USA370513625","https://open.spotify.com/track/4G3dZN9o3o2X4VKwt4CLts",NA,"Hekkin Chonkasaurus"
"12","2021-09-19T17:04:57Z",FALSE,NA,"https://api.spotify.com/v1/users/alexanderabbas","alexanderabbas","user","spotify:user:alexanderabbas","https://open.spotify.com/user/alexanderabbas",1,226133,FALSE,TRUE,"https://api.spotify.com/v1/tracks/0tNuJpBgtE65diL6Q8Q7fI","0tNuJpBgtE65diL6Q8Q7fI",FALSE,"On & On",67,NA,TRUE,2,"track","spotify:track:0tNuJpBgtE65diL6Q8Q7fI","album","https://api.spotify.com/v1/albums/3qr4pTBWEU1SVf01j6RAx3","3qr4pTBWEU1SVf01j6RAx3","Baduizm","1997-01-01","day",14,"album","spotify:album:3qr4pTBWEU1SVf01j6RAx3","https://open.spotify.com/album/3qr4pTBWEU1SVf01j6RAx3","USUR19700556","https://open.spotify.com/track/0tNuJpBgtE65diL6Q8Q7fI",NA,"Hekkin Chonkasaurus"
"13","2021-09-20T04:01:55Z",FALSE,NA,"https://api.spotify.com/v1/users/alexanderabbas","alexanderabbas","user","spotify:user:alexanderabbas","https://open.spotify.com/user/alexanderabbas",1,162066,FALSE,TRUE,"https://api.spotify.com/v1/tracks/5FLpPX4YlTNKyzWIDENHTL","5FLpPX4YlTNKyzWIDENHTL",FALSE,"Poppa Large",39,"https://p.scdn.co/mp3-preview/7be3550a538ce082a23e1d900e4ffe66d3e94457?cid=1e3e367c14764614b74fd97888444a27",TRUE,12,"track","spotify:track:5FLpPX4YlTNKyzWIDENHTL","album","https://api.spotify.com/v1/albums/6CwSY8MpOvEf8lPujm6YEL","6CwSY8MpOvEf8lPujm6YEL","Official Space Tape","2004","year",39,"album","spotify:album:6CwSY8MpOvEf8lPujm6YEL","https://open.spotify.com/album/6CwSY8MpOvEf8lPujm6YEL","FR6V80417441","https://open.spotify.com/track/5FLpPX4YlTNKyzWIDENHTL",NA,"Hekkin Chonkasaurus"
"14","2021-09-20T04:11:57Z",FALSE,NA,"https://api.spotify.com/v1/users/alexanderabbas","alexanderabbas","user","spotify:user:alexanderabbas","https://open.spotify.com/user/alexanderabbas",1,228840,FALSE,FALSE,"https://api.spotify.com/v1/tracks/7KvSuH86lIT2aTl9PBCAfd","7KvSuH86lIT2aTl9PBCAfd",FALSE,"6 Underground",52,"https://p.scdn.co/mp3-preview/84a4541a805a031dad534defcafe8ab3797ad9d3?cid=1e3e367c14764614b74fd97888444a27",TRUE,3,"track","spotify:track:7KvSuH86lIT2aTl9PBCAfd","album","https://api.spotify.com/v1/albums/74nAYi5aVDBdb5jGx8OM7s","74nAYi5aVDBdb5jGx8OM7s","Becoming X","1996-08-18","day",11,"album","spotify:album:74nAYi5aVDBdb5jGx8OM7s","https://open.spotify.com/album/74nAYi5aVDBdb5jGx8OM7s","GBCDN9600003","https://open.spotify.com/track/7KvSuH86lIT2aTl9PBCAfd",NA,"Hekkin Chonkasaurus"
"15","2021-09-20T05:24:43Z",FALSE,NA,"https://api.spotify.com/v1/users/alexanderabbas","alexanderabbas","user","spotify:user:alexanderabbas","https://open.spotify.com/user/alexanderabbas",1,153893,FALSE,FALSE,"https://api.spotify.com/v1/tracks/53QFfxB7PbI8YxfAElIdbZ","53QFfxB7PbI8YxfAElIdbZ",FALSE,"Cold Beverage",43,"https://p.scdn.co/mp3-preview/d8708a2d6055bf66a5940b375c29d1b8866ee221?cid=1e3e367c14764614b74fd97888444a27",TRUE,7,"track","spotify:track:53QFfxB7PbI8YxfAElIdbZ","album","https://api.spotify.com/v1/albums/6K6iycuUPM1HT5sxnwp6Ek","6K6iycuUPM1HT5sxnwp6Ek","G. Love And Special Sauce","1994-05-10","day",14,"album","spotify:album:6K6iycuUPM1HT5sxnwp6Ek","https://open.spotify.com/album/6K6iycuUPM1HT5sxnwp6Ek","USSM19401091","https://open.spotify.com/track/53QFfxB7PbI8YxfAElIdbZ",NA,"Hekkin Chonkasaurus"
"16","2021-09-20T05:26:06Z",FALSE,NA,"https://api.spotify.com/v1/users/alexanderabbas","alexanderabbas","user","spotify:user:alexanderabbas","https://open.spotify.com/user/alexanderabbas",1,265573,FALSE,FALSE,"https://api.spotify.com/v1/tracks/5H1KBkH6YC1qo8RXlLDeuw","5H1KBkH6YC1qo8RXlLDeuw",FALSE,"Fallin'",43,"https://p.scdn.co/mp3-preview/d5ac94284e75cf91d9e76df522a1ab84ba589914?cid=1e3e367c14764614b74fd97888444a27",TRUE,2,"track","spotify:track:5H1KBkH6YC1qo8RXlLDeuw","compilation","https://api.spotify.com/v1/albums/1qwrbuNLtDcuj2myhuESlh","1qwrbuNLtDcuj2myhuESlh","Judgement Night: Music From The Motion Picture","1993-06-07","day",11,"album","spotify:album:1qwrbuNLtDcuj2myhuESlh","https://open.spotify.com/album/1qwrbuNLtDcuj2myhuESlh","USLIC0601975","https://open.spotify.com/track/5H1KBkH6YC1qo8RXlLDeuw",NA,"Hekkin Chonkasaurus"
"17","2021-09-20T05:27:03Z",FALSE,NA,"https://api.spotify.com/v1/users/alexanderabbas","alexanderabbas","user","spotify:user:alexanderabbas","https://open.spotify.com/user/alexanderabbas",1,217466,FALSE,FALSE,"https://api.spotify.com/v1/tracks/6GAemDMWAXa8wZOBkO1gar","6GAemDMWAXa8wZOBkO1gar",FALSE,"Buggin' Out",57,"https://p.scdn.co/mp3-preview/71522856a060373689f4e58c8b7635a7b53eabb8?cid=1e3e367c14764614b74fd97888444a27",TRUE,2,"track","spotify:track:6GAemDMWAXa8wZOBkO1gar","album","https://api.spotify.com/v1/albums/1p12OAWwudgMqfMzjMvl2a","1p12OAWwudgMqfMzjMvl2a","The Low End Theory","1991-09-24","day",14,"album","spotify:album:1p12OAWwudgMqfMzjMvl2a","https://open.spotify.com/album/1p12OAWwudgMqfMzjMvl2a","USJI19100001","https://open.spotify.com/track/6GAemDMWAXa8wZOBkO1gar",NA,"Hekkin Chonkasaurus"
"18","2021-09-20T05:29:27Z",FALSE,NA,"https://api.spotify.com/v1/users/alexanderabbas","alexanderabbas","user","spotify:user:alexanderabbas","https://open.spotify.com/user/alexanderabbas",1,281040,FALSE,FALSE,"https://api.spotify.com/v1/tracks/6N4OkCwoXQYx6bNbJ1eQqs","6N4OkCwoXQYx6bNbJ1eQqs",FALSE,"Life Is Better",38,NA,TRUE,10,"track","spotify:track:6N4OkCwoXQYx6bNbJ1eQqs","album","https://api.spotify.com/v1/albums/3asZSLOAAtCNJz5W2LGuFJ","3asZSLOAAtCNJz5W2LGuFJ","The Renaissance","2008-11-04","day",13,"album","spotify:album:3asZSLOAAtCNJz5W2LGuFJ","https://open.spotify.com/album/3asZSLOAAtCNJz5W2LGuFJ","USUM70840215","https://open.spotify.com/track/6N4OkCwoXQYx6bNbJ1eQqs",NA,"Hekkin Chonkasaurus"
"19","2021-08-21T06:52:46Z",FALSE,NA,"https://api.spotify.com/v1/users/alexanderabbas","alexanderabbas","user","spotify:user:alexanderabbas","https://open.spotify.com/user/alexanderabbas",1,145266,FALSE,FALSE,"https://api.spotify.com/v1/tracks/1YPgwJZ3IkU6MqYVaRIp6j","1YPgwJZ3IkU6MqYVaRIp6j",FALSE,"You're All I Need To Get By - Duet Version",43,NA,TRUE,13,"track","spotify:track:1YPgwJZ3IkU6MqYVaRIp6j","album","https://api.spotify.com/v1/albums/0XqnkPxMTh4iktUjg0xXEA","0XqnkPxMTh4iktUjg0xXEA","CODA (Soundtrack from the Apple Original Film)","2021-08-13","day",18,"album","spotify:album:0XqnkPxMTh4iktUjg0xXEA","https://open.spotify.com/album/0XqnkPxMTh4iktUjg0xXEA","USUG12103738","https://open.spotify.com/track/1YPgwJZ3IkU6MqYVaRIp6j",NA,"Corresponding Shapes"
"20","2021-08-21T06:06:42Z",FALSE,NA,"https://api.spotify.com/v1/users/alexanderabbas","alexanderabbas","user","spotify:user:alexanderabbas","https://open.spotify.com/user/alexanderabbas",1,253720,FALSE,FALSE,"https://api.spotify.com/v1/tracks/6KOtheMY0KN4s9TrQHr9It","6KOtheMY0KN4s9TrQHr9It",FALSE,"She's A Rainbow",64,NA,TRUE,1,"track","spotify:track:6KOtheMY0KN4s9TrQHr9It","single","https://api.spotify.com/v1/albums/0ZVb7BLZuvx9ZZebd9i3lu","0ZVb7BLZuvx9ZZebd9i3lu","She's A Rainbow / Dandelion / We Love You","2020-10-09","day",3,"album","spotify:album:0ZVb7BLZuvx9ZZebd9i3lu","https://open.spotify.com/album/0ZVb7BLZuvx9ZZebd9i3lu","USA171810065","https://open.spotify.com/track/6KOtheMY0KN4s9TrQHr9It",NA,"Corresponding Shapes"
"21","2021-08-22T21:21:00Z",FALSE,NA,"https://api.spotify.com/v1/users/alexanderabbas","alexanderabbas","user","spotify:user:alexanderabbas","https://open.spotify.com/user/alexanderabbas",1,258266,FALSE,FALSE,"https://api.spotify.com/v1/tracks/3Pqy5RRW33bhxYXN0ZZNXG","3Pqy5RRW33bhxYXN0ZZNXG",FALSE,"Confirmation (SSBD)",45,"https://p.scdn.co/mp3-preview/8f83107d1af7e27200163d3f384aa9e71d63b9c4?cid=1e3e367c14764614b74fd97888444a27",TRUE,9,"track","spotify:track:3Pqy5RRW33bhxYXN0ZZNXG","album","https://api.spotify.com/v1/albums/6zSzwpkKgNJfQWwCEQTQDv","6zSzwpkKgNJfQWwCEQTQDv","Your Hero Is Not Dead","2020-06-05","day",12,"album","spotify:album:6zSzwpkKgNJfQWwCEQTQDv","https://open.spotify.com/album/6zSzwpkKgNJfQWwCEQTQDv","GBENL1902629","https://open.spotify.com/track/3Pqy5RRW33bhxYXN0ZZNXG",NA,"Corresponding Shapes"
"22","2021-08-21T06:08:32Z",FALSE,NA,"https://api.spotify.com/v1/users/alexanderabbas","alexanderabbas","user","spotify:user:alexanderabbas","https://open.spotify.com/user/alexanderabbas",1,219760,FALSE,FALSE,"https://api.spotify.com/v1/tracks/2hxV5yGCr1nIp5bQBxXL13","2hxV5yGCr1nIp5bQBxXL13",FALSE,"Maps",0,NA,TRUE,9,"track","spotify:track:2hxV5yGCr1nIp5bQBxXL13","album","https://api.spotify.com/v1/albums/51aULewn2y20Ud0MIQONRg","51aULewn2y20Ud0MIQONRg","Fever To Tell","2003-01-01","day",11,"album","spotify:album:51aULewn2y20Ud0MIQONRg","https://open.spotify.com/album/51aULewn2y20Ud0MIQONRg","GBAKW0300040","https://open.spotify.com/track/2hxV5yGCr1nIp5bQBxXL13",NA,"Corresponding Shapes"
"23","2021-07-17T04:16:39Z",FALSE,NA,"https://api.spotify.com/v1/users/alexanderabbas","alexanderabbas","user","spotify:user:alexanderabbas","https://open.spotify.com/user/alexanderabbas",1,258004,FALSE,FALSE,"https://api.spotify.com/v1/tracks/4rPkN1FMzQyFNP9cLUGIIB","4rPkN1FMzQyFNP9cLUGIIB",FALSE,"Love Again",79,"https://p.scdn.co/mp3-preview/71cb81676426196ac9cb23c94c16de85eb230ddc?cid=1e3e367c14764614b74fd97888444a27",TRUE,8,"track","spotify:track:4rPkN1FMzQyFNP9cLUGIIB","album","https://api.spotify.com/v1/albums/7fJJK56U9fHixgO0HQkhtI","7fJJK56U9fHixgO0HQkhtI","Future Nostalgia","2020-03-27","day",11,"album","spotify:album:7fJJK56U9fHixgO0HQkhtI","https://open.spotify.com/album/7fJJK56U9fHixgO0HQkhtI","GBAHT1901302","https://open.spotify.com/track/4rPkN1FMzQyFNP9cLUGIIB",NA,"Corresponding Shapes"
"24","2021-08-21T06:10:46Z",FALSE,NA,"https://api.spotify.com/v1/users/alexanderabbas","alexanderabbas","user","spotify:user:alexanderabbas","https://open.spotify.com/user/alexanderabbas",1,183956,FALSE,FALSE,"https://api.spotify.com/v1/tracks/5XeFesFbtLpXzIVDNQP22n","5XeFesFbtLpXzIVDNQP22n",FALSE,"I Wanna Be Yours",79,"https://p.scdn.co/mp3-preview/5d1d62b38720459927a1ceb2f59d4e5c7b172170?cid=1e3e367c14764614b74fd97888444a27",TRUE,12,"track","spotify:track:5XeFesFbtLpXzIVDNQP22n","album","https://api.spotify.com/v1/albums/78bpIziExqiI9qztvNFlQu","78bpIziExqiI9qztvNFlQu","AM","2013-09-09","day",12,"album","spotify:album:78bpIziExqiI9qztvNFlQu","https://open.spotify.com/album/78bpIziExqiI9qztvNFlQu","GBCEL1300373","https://open.spotify.com/track/5XeFesFbtLpXzIVDNQP22n",NA,"Corresponding Shapes"
"25","2021-08-21T06:12:47Z",FALSE,NA,"https://api.spotify.com/v1/users/alexanderabbas","alexanderabbas","user","spotify:user:alexanderabbas","https://open.spotify.com/user/alexanderabbas",1,266346,FALSE,FALSE,"https://api.spotify.com/v1/tracks/0vD4P4669qdPvVQbNclFZR","0vD4P4669qdPvVQbNclFZR",FALSE,"Such Great Heights",0,NA,TRUE,2,"track","spotify:track:0vD4P4669qdPvVQbNclFZR","album","https://api.spotify.com/v1/albums/6gVh93AuS8pdZpAfVmhBM9","6gVh93AuS8pdZpAfVmhBM9","Give Up","2003-02-19","day",10,"album","spotify:album:6gVh93AuS8pdZpAfVmhBM9","https://open.spotify.com/album/6gVh93AuS8pdZpAfVmhBM9","USSUB0300120","https://open.spotify.com/track/0vD4P4669qdPvVQbNclFZR",NA,"Corresponding Shapes"
"26","2021-08-23T05:21:07Z",FALSE,NA,"https://api.spotify.com/v1/users/alexanderabbas","alexanderabbas","user","spotify:user:alexanderabbas","https://open.spotify.com/user/alexanderabbas",1,170866,FALSE,FALSE,"https://api.spotify.com/v1/tracks/5KiKFJdmU6m0QWxpW9xjOB","5KiKFJdmU6m0QWxpW9xjOB",FALSE,"You & Me Song",56,"https://p.scdn.co/mp3-preview/9310920e5ad730c7a8049f5daa5163108477138a?cid=1e3e367c14764614b74fd97888444a27",TRUE,1,"track","spotify:track:5KiKFJdmU6m0QWxpW9xjOB","album","https://api.spotify.com/v1/albums/7bx60z6sWg9fz9Ve2AruOI","7bx60z6sWg9fz9Ve2AruOI","Be A Girl","1994-11-25","day",11,"album","spotify:album:7bx60z6sWg9fz9Ve2AruOI","https://open.spotify.com/album/7bx60z6sWg9fz9Ve2AruOI","SELAC9409011","https://open.spotify.com/track/5KiKFJdmU6m0QWxpW9xjOB",NA,"Corresponding Shapes"
"27","2021-07-17T04:18:05Z",FALSE,NA,"https://api.spotify.com/v1/users/alexanderabbas","alexanderabbas","user","spotify:user:alexanderabbas","https://open.spotify.com/user/alexanderabbas",1,226440,FALSE,FALSE,"https://api.spotify.com/v1/tracks/5YTM7OgQDt9EJAYcfHLniJ","5YTM7OgQDt9EJAYcfHLniJ",FALSE,"Award Tour",62,"https://p.scdn.co/mp3-preview/091602d4440f4d4f3485a7124827096ab064db31?cid=1e3e367c14764614b74fd97888444a27",TRUE,3,"track","spotify:track:5YTM7OgQDt9EJAYcfHLniJ","album","https://api.spotify.com/v1/albums/4v5x3Oo3UjQ9YmF3hRAip5","4v5x3Oo3UjQ9YmF3hRAip5","Midnight Marauders","1993-11-09","day",14,"album","spotify:album:4v5x3Oo3UjQ9YmF3hRAip5","https://open.spotify.com/album/4v5x3Oo3UjQ9YmF3hRAip5","USJI10300405","https://open.spotify.com/track/5YTM7OgQDt9EJAYcfHLniJ",NA,"Corresponding Shapes"
"28","2021-08-23T05:30:22Z",FALSE,NA,"https://api.spotify.com/v1/users/alexanderabbas","alexanderabbas","user","spotify:user:alexanderabbas","https://open.spotify.com/user/alexanderabbas",1,188706,FALSE,FALSE,"https://api.spotify.com/v1/tracks/2umbhz2teUJ8QpOl4bBD7T","2umbhz2teUJ8QpOl4bBD7T",FALSE,"Juxtapozed with U",48,"https://p.scdn.co/mp3-preview/039bdeacef0add99901225627b429c84e8410606?cid=1e3e367c14764614b74fd97888444a27",TRUE,10,"track","spotify:track:2umbhz2teUJ8QpOl4bBD7T","album","https://api.spotify.com/v1/albums/6g6WBTqT5gE4fAcwRljpjc","6g6WBTqT5gE4fAcwRljpjc","Rings Around the World","2001-07-23","day",13,"album","spotify:album:6g6WBTqT5gE4fAcwRljpjc","https://open.spotify.com/album/6g6WBTqT5gE4fAcwRljpjc","GBBBM0102122","https://open.spotify.com/track/2umbhz2teUJ8QpOl4bBD7T",NA,"Corresponding Shapes"
"29","2021-08-23T05:37:05Z",FALSE,NA,"https://api.spotify.com/v1/users/alexanderabbas","alexanderabbas","user","spotify:user:alexanderabbas","https://open.spotify.com/user/alexanderabbas",1,225017,FALSE,FALSE,"https://api.spotify.com/v1/tracks/3gd9jFyf2AhJPi1HqHUVFP","3gd9jFyf2AhJPi1HqHUVFP",FALSE,"Warm Foothills",0,NA,TRUE,9,"track","spotify:track:3gd9jFyf2AhJPi1HqHUVFP","album","https://api.spotify.com/v1/albums/6TbkWAqqY4nhQnYim61IU8","6TbkWAqqY4nhQnYim61IU8","This Is All Yours","2014-09-22","day",14,"album","spotify:album:6TbkWAqqY4nhQnYim61IU8","https://open.spotify.com/album/6TbkWAqqY4nhQnYim61IU8","GBZUZ1400279","https://open.spotify.com/track/3gd9jFyf2AhJPi1HqHUVFP",NA,"Corresponding Shapes"
